0.54,95.0
0.93,95.0
1.68,95.0
2.94,95.0
4.54,95.0
4.95,95.0
5.72,95.0
6.96,95.0
8.55,95.0
8.96,95.0
9.83,95.0
10.97,95.0
12.56,95.0
12.97,95.0
13.87,95.0
14.98,95.0
16.57,95.0
16.99,95.0
17.9,95.0
18.99,95.0
20.58,95.0
21.02,95.0
22,95.0
23.03,95.0
25.05,95.0
25.08,95.0
27.05,95.0
27.09,95.0
29.06,95.0
29.1,95.0
31.07,95.0
31.12,95.0
33.08,95.0
33.13,95.0
35.09,95.0
35.16,95.0
37.09,95.0
37.17,95.0
39.1,95.0
39.17,95.0
41.11,95.0
41.18,95.0
43.12,95.0
43.19,95.0
45.14,95.0
45.2,95.0
47.14,95.0
47.2,95.0
49.15,95.0
49.21,95.0
51.16,95.0
51.22,95.0
53.17,95.0
53.23,95.0
55.18,95.0
55.26,95.0
57.18,95.0
57.27,95.0
59.19,95.0
59.28,95.0
61.2,95.0
61.29,89.62159976327246
63.2,89.62159976327246
63.3,89.62159976327246
65.21,89.62159976327246
65.31,89.62159976327246
67.24,89.62159976327246
67.32,89.62159976327246
69.26,89.62159976327246
69.33,89.62159976327246
71.27,89.62159976327246
71.34,89.62159976327246
73.28,89.62159976327246
73.34,89.62159976327246
75.29,89.62159976327246
75.37,89.62159976327246
77.29,89.62159976327246
77.39,89.62159976327246
79.3,89.62159976327246
79.42,89.62159976327246
81.31,89.62159976327246
81.43,89.62159976327246
83.32,89.62159976327246
83.45,89.62159976327246
85.32,89.62159976327246
85.46,89.62159976327246
87.33,89.62159976327246
87.52,89.62159976327246
89.35,89.62159976327246
89.54,89.62159976327246
91.37,89.62159976327246
91.55,89.62159976327246
93.37,89.62159976327246
93.56,89.62159976327246
95.38,89.62159976327246
95.57,89.62159976327246
97.39,89.62159976327246
97.57,89.62159976327246
99.4,89.62159976327246
99.7,89.62159976327246
101.42,89.62159976327246
101.7,89.62159976327246
103.42,89.62159976327246
103.71,89.62159976327246
105.43,89.62159976327246
105.73,89.62159976327246
107.43,89.62159976327246
107.74,89.62159976327246
109.44,89.62159976327246
109.77,89.62159976327246
111.44,89.62159976327246
111.81,89.62159976327246
113.46,89.62159976327246
113.83,89.62159976327246
115.46,89.62159976327246
115.84,89.62159976327246
117.48,89.62159976327246
117.86,89.62159976327246
119.49,89.62159976327246
119.96,89.62159976327246
121.5,89.62159976327246
121.97,82.17134131164316
123.5,82.17134131164316
124.99,82.17134131164316
125.51,82.17134131164316
125.99,82.17134131164316
127.51,82.17134131164316
128.99,82.17134131164316
129.52,82.17134131164316
130.01,82.17134131164316
131.53,82.17134131164316
133,82.17134131164316
133.54,82.17134131164316
134.06,82.17134131164316
135.54,82.17134131164316
137.01,82.17134131164316
137.55,82.17134131164316
138.16,82.17134131164316
139.56,82.17134131164316
141.01,82.17134131164316
141.56,82.17134131164316
142.21,82.17134131164316
143.58,82.17134131164316
145.02,82.17134131164316
145.58,82.17134131164316
146.28,82.17134131164316
147.6,82.17134131164316
149.03,82.17134131164316
149.62,82.17134131164316
150.29,82.17134131164316
151.63,82.17134131164316
153.03,82.17134131164316
153.64,82.17134131164316
154.32,82.17134131164316
155.65,82.17134131164316
157.04,82.17134131164316
157.65,82.17134131164316
158.33,82.17134131164316
159.66,82.17134131164316
161.06,82.17134131164316
161.67,82.17134131164316
162.38,82.17134131164316
163.69,82.17134131164316
165.07,82.17134131164316
165.69,82.17134131164316
166.39,82.17134131164316
167.7,82.17134131164316
169.07,82.17134131164316
169.71,82.17134131164316
170.44,82.17134131164316
171.71,82.17134131164316
173.09,82.17134131164316
173.73,82.17134131164316
174.5,82.17134131164316
175.74,82.17134131164316
177.09,82.17134131164316
177.74,82.17134131164316
178.52,82.17134131164316
179.75,82.17134131164316
181.1,82.17134131164316
181.76,82.17134131164316
182.55,77.53480227526134
183.78,77.53480227526134
185.11,77.53480227526134
185.79,77.53480227526134
186.6,77.53480227526134
187.81,77.53480227526134
189.12,77.53480227526134
189.81,77.53480227526134
190.62,77.53480227526134
191.82,77.53480227526134
193.13,77.53480227526134
193.83,77.53480227526134
194.65,77.53480227526134
195.84,77.53480227526134
197.13,77.52721523938834
197.85,77.52639200591018
198.77,77.52639200591018
199.86,77.52639200591018
201.15,77.52639200591018
201.88,77.52639200591018
202.79,77.52639200591018
203.89,77.52639200591018
205.15,77.52639200591018
205.9,77.52639200591018
206.81,77.52639200591018
207.92,77.52639200591018
209.16,77.52639200591018
209.93,77.52639200591018
210.83,77.52639200591018
211.93,77.52639200591018
213.17,77.52639200591018
213.94,77.52639200591018
214.85,77.52639200591018
215.95,77.52639200591018
217.18,77.52639200591018
217.96,77.52639200591018
218.87,77.52639200591018
219.97,77.52639200591018
221.18,77.52639200591018
221.98,77.52639200591018
222.89,77.52639200591018
223.99,77.52639200591018
225.19,77.52639200591018
225.99,77.52639200591018
226.9,77.52639200591018
228,77.52639200591018
229.2,77.52639200591018
230.01,77.52639200591018
230.93,77.52639200591018
232.01,77.52639200591018
233.21,77.52639200591018
234.02,77.52639200591018
234.94,77.52639200591018
236.02,77.52639200591018
237.21,77.52639200591018
238.03,77.52639200591018
238.96,77.52639200591018
240.04,77.52639200591018
241.22,77.52639200591018
242.05,77.52639200591018
242.98,75.20379126963138
244.05,75.20379126963138
245.23,75.20379126963138
246.06,75.20379126963138
247,75.20379126963138
248.06,75.20379126963138
249.25,75.20379126963138
250.09,75.20379126963138
251.01,75.20379126963138
252.09,75.20379126963138
253.26,75.20379126963138
254.1,75.20379126963138
255.03,75.20379126963138
256.11,75.20379126963138
257.27,75.20379126963138
258.13,75.20379126963138
259.05,75.20379126963138
260.14,75.20379126963138
261.28,75.20379126963138
262.17,75.20379126963138
263.07,75.20379126963138
264.18,75.20379126963138
265.32,75.20379126963138
266.19,75.20379126963138
267.09,75.20379126963138
268.2,75.20379126963138
269.37,75.20379126963138
270.22,75.20379126963138
271.11,75.20379126963138
272.23,75.20379126963138
273.41,75.20379126963138
274.24,75.20379126963138
275.13,75.20379126963138
276.25,75.20379126963138
277.42,75.20379126963138
278.26,75.20379126963138
279.14,75.20379126963138
280.28,75.20379126963138
281.44,75.20379126963138
282.29,75.20379126963138
283.17,75.20379126963138
284.3,75.20379126963138
285.45,75.20379126963138
286.31,75.20379126963138
287.22,75.20379126963138
288.32,75.20379126963138
289.45,75.20379126963138
290.32,75.20379126963138
291.29,75.20379126963138
292.33,75.20379126963138
293.46,75.20379126963138
294.35,75.20379126963138
295.31,75.20379126963138
296.37,75.20379126963138
297.47,75.20379126963138
298.37,75.20379126963138
299.33,75.20379126963138
300.38,75.20379126963138
302.39,75.20379126963138
302.43,74.04582953108566
304.4,74.04420823866047
304.44,74.04416128254493
306.41,74.04217936944546
306.45,74.0421342446877
308.42,74.0421342446877
308.46,74.04209034074952
310.43,74.04209034074952
310.47,74.04209034074952
312.44,74.04209034074952
312.5,74.04209034074952
314.47,74.04209034074952
314.54,74.04209034074952
316.47,74.04008977490828
316.56,74.04008840427504
318.48,74.04008840427504
318.57,74.04008840427504
320.49,74.03748281604459
320.57,74.03748037932914
322.49,74.03528509005405
322.59,74.03528509005405
324.5,74.03528509005405
325.6,74.0343462442735
326.51,74.0343462442735
326.67,74.0343462442735
328.51,74.0343462442735
329.61,74.0343462442735
330.52,74.03394418641982
330.68,74.03385398371361
332.52,74.03385398371361
333.62,74.03385398371361
334.53,74.03385398371361
334.74,74.03385398371361
336.54,74.03385398371361
337.64,74.03385398371361
338.54,74.03385398371361
338.76,74.03385398371361
340.54,74.03385398371361
341.64,74.03385398371361
342.55,74.03385398371361
342.77,74.03385398371361
344.56,74.03385398371361
345.66,74.03385398371361
346.58,74.0328441931354
346.79,74.03254638184255
348.65,74.03254638184255
349.66,74.03106778489929
350.66,74.02353451500295
350.8,74.02338085121931
352.69,74.0215370926834
353.67,74.0207903463638
354.71,74.02007717742505
354.85,74.02007717742505
356.71,74.02007717742505
357.68,74.02007717742505
358.72,74.02007717742505
358.87,74.02007717742505
360.75,74.02007717742505
361.68,74.02007717742505
362.77,74.02007717742505
362.88,73.37931887308868
364.8,73.37931887308868
365.69,73.37931887308868
366.81,73.37931887308868
366.89,73.37931887308868
368.89,73.37931887308868
369.7,73.37931887308868
370.9,73.37931887308868
370.95,73.37931887308868
372.91,73.37869186112061
373.71,73.37869186112061
374.95,73.37869186112061
374.97,73.3786292379745
377.01,73.36575054481983
377.73,73.36244658006213
379.02,73.35478003348202
379.04,73.35464389429134
381.02,73.33798062670357
381.78,73.33020359096368
383.05,73.31631752538486
383.08,73.31596609979923
385.06,73.29227705459503
385.79,73.28353180603978
387.07,73.26759714899372
387.11,73.26712545742451
389.1,73.25376396278646
389.8,73.24867465915904
391.15,73.23846298733552
391.17,73.238267973177
393.15,73.21516665789736
393.81,73.20814571422193
395.17,73.19930812454945
395.18,73.19930812454945
397.17,73.19930812454945
397.81,73.19448683181578
399.18,73.17972094578563
399.2,73.17972094578563
401.19,73.16432954039453
401.82,73.15915449392966
403.19,73.15915449392966
403.21,73.15915449392966
405.2,73.15915449392966
405.83,73.15915449392966
406.23,73.15930683773917
407.24,73.15930683773917
408.24,73.15930683773917
409.84,73.16600999666397
411.26,73.17100037040721
411.26,73.17100037040721
412.27,73.17100037040721
413.84,73.17100037040721
414.28,73.17100037040721
415.3,73.17100037040721
416.28,73.17100037040721
417.85,73.17100037040721
418.29,73.17100037040721
419.31,73.17100037040721
420.3,73.17100037040721
421.85,73.17100037040721
422.31,73.17100037040721
423.32,73.17100037040721
424.32,72.74482278879367
425.87,72.74482278879367
426.33,72.74482278879367
427.34,72.74482278879367
428.34,72.74482278879367
429.88,72.74482278879367
430.35,72.74482278879367
431.35,72.74482278879367
433.36,72.73185439898522
433.89,72.72474152235735
435.37,72.72338804538475
435.57,72.72220251546666
437.38,72.68570793800083
437.9,72.6742574252778
439.38,72.64545551224387
439.6,72.64077335845313
441.42,72.62525914784477
441.9,72.62332925623302
443.42,72.62332925623302
443.76,72.62332925623302
445.43,72.59088303990863
445.91,72.5767615820717
447.43,72.52881766245021
447.84,72.51392943509772
449.44,72.44789569850782
449.92,72.4399113509543
451.46,72.42030592840769
451.87,72.41628901359267
453.47,72.40282374685508
453.95,72.39934135773736
455.48,72.38987112221021
455.89,72.3864079386922
457.49,72.37341366621256
457.98,72.36984357977889
459.49,72.35919190458597
459.94,72.35428567728074
461.99,72.3317113317173
462.03,72.3313181936077
463.63,72.31618955404754
464.04,72.31245928656621
466,72.29514380134468
466.04,72.29480406978483
467.65,72.28070549807754
468.05,72.27730818247905
470.01,72.26223979884692
470.07,72.26181562648142
471.69,72.24121711415175
472.08,72.24121711415175
474.02,72.24121711415175
474.09,72.24121711415175
475.7,72.2612599249675
476.1,72.2647130516908
478.03,72.27339158706751
478.11,72.27339158706751
479.75,72.27584256446947
480.12,72.27637292914322
482.03,72.27637292914322
482.12,72.27749333471677
483.81,72.29497115348597
484.13,71.86748361667595
486.04,71.88530605058797
486.14,71.88643687773718
487.85,71.90032450644979
488.15,71.90263553391787
490.16,71.9178395786329
490.18,71.91797602666075
